#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2,YahooName
1185,Jhon Torres,672536,672536,,10240,*04tpy*,STL,OF,OF,Torres,Jhon,Torres,Jhon,
1186,Gustavo Campero,672569,672569,22707,12185,*06dpu*,LAA,C,C,Campero,Gustavo,Campero,Gustavo,Gustavo Campero
1187,Carlos Hernandez,672578,672578,22713,10156,*04n0k*,PHI,RP,RP,Hernandez,Carlos,Hernández,Carlos,Carlos Hernández
1188,Maikel Garcia,672580,672580,22715,11387,*05g3x*,KC,2B/3B,2B/SS/ 3B,Garcia,Maikel,Garcia,Maikel,Maikel Garcia
1189,Angel Zerpa,672582,672582,22717,11172,*05qzx*,KC,RP,RP,Zerpa,Angel,Zerpa,Angel,Angel Zerpa
1190,Gerardo Carrillo,672629,672629,sa3002790,11054,*04qnh*,TEX,RP,RP,Carrillo,Gerardo,Carrillo,Gerardo,
1191,Otto Lopez,672640,672640,19608,10422,*04tjl*,MIA,2B,2B/SS/ 3B,Lopez,Otto,Lopez,Otto,Otto Lopez
1192,Steward Berroa,672642,672642,22766,12113,*04yew*,TOR,OF,OF,Berroa,Steward,Berroa,Steward,Steward Berroa
1193,Geraldo Perdomo,672695,672695,22799,10397,*04pbq*,ARI,SS,SS,Perdomo,Geraldo,Perdomo,Geraldo,Geraldo Perdomo
1194,Roansy Contreras,672710,672710,22810,10426,*04b3a*,BAL,RP,RP,Contreras,Roansy,Contreras,Roansy,Roansy Contreras
1195,Luis Patino,672715,672715,22815,10411,*04k22*,SD,RP,RP,Patino,Luis,Patiño,Luis,Luis Patiño
1196,Oswald Peraza,672724,672724,22823,11156,*04g7n*,NYY,3B,2B/3B,Peraza,Oswald,Peraza,Oswald,Oswald Peraza
1197,Juan Then,672730,672730,22828,10876,*04hy7*,CHW,RP,RP,Then,Juan,Then,Juan,Juan Then
1198,Marcos Gonzalez,672733,672733,sa3003311,10281,*04b3h*,FA,SS,SS,Gonzalez,Marcos,,,
1199,Alexander Canario,672744,672744,22842,10129,*04hi6*,PIT,OF,OF,Canario,Alexander,Canario,Alexander,Alexander Canario
1200,Wenceel Perez,672761,672761,22857,10434,*04an8*,DET,OF,OF,Perez,Wenceel,Pérez,Wenceel,Wenceel Pérez
1201,Tucupita Marcano,672779,672779,22871,10430,*04t41*,SD,SS,2B/SS,Marcano,Tucupita,,,
1202,Yoendrys Gomez,672782,672782,22872,11157,*04xne*,NYY,RP,RP,Gomez,Yoendrys,Gómez,Yoendrys,Yoendrys Gómez
1203,Jairo Solis,672810,672810,sa3003037,11167,*04k5y*,HOU,SP,SP,Solis,Jairo,Solis,Jairo,Jairo Solis
1204,Lenyn Sosa,672820,672820,22896,11501,*04llv*,CHW,2B/3B,2B/3B,Sosa,Lenyn,Sosa,Lenyn,Lenyn Sosa
1205,Israel Pineda,672832,672832,22906,11568,*04b3d*,WSH,C,C,Pineda,Israel,Pineda,Israel,Israel Pineda
1206,Francisco Morales,672839,672839,22913,10198,*0436o*,ARI,RP,RP,Morales,Francisco,Morales,Francisco,Francisco Morales
1207,Carlos Vargas,672841,672841,22915,10158,*04rhl*,SEA,RP,RP,Vargas,Carlos,Vargas,Carlos,Carlos Vargas
1208,Joan Adon,672851,672851,22925,10968,*04ywo*,WSH,RP,RP,Adon,Joan,Adon,Joan,Joan Adon
1209,Prelander Berroa,672860,672860,22932,11635,*0509b*,CHW,RP,RP,Berroa,Prelander,Berroa,Prelander,Prelander Berroa
1210,Yainer Diaz,673237,673237,23003,11559,*0524l*,HOU,C,C/1B,Diaz,Yainer,Diaz,Yainer,Yainer Diaz
1211,Luis Robert Jr.,673357,673357,20043,9958,*047l7*,CHW,OF,OF,Robert Jr.,Luis,Robert Jr.,Luis,Luis Robert Jr.
1212,Dedniel Nunez,673380,673380,23055,11195,*050vo*,NYM,RP,RP,Nunez,Dedniel,Núñez,Dedniel,Dedniel Núñez
1213,Ha-Seong Kim,673490,673490,27506,11147,*05ajg*,TB,SS,SS,Kim,Ha-Seong,Kim,Ha-Seong,Ha-Seong Kim
1214,Yuki Matsui,673513,673513,33826,11928,*0689r*,SD,RP,RP,Matsui,Yuki,Matsui,Yuki,Yuki Matsui
1215,Kodai Senga,673540,673540,31838,11182,*04a2t*,NYM,SP,SP,Senga,Kodai,Senga,Kodai,Kodai Senga
1216,Seiya Suzuki,673548,673548,30116,11305,*04b02*,CHC,OF,OF,Suzuki,Seiya,Suzuki,Seiya,Seiya Suzuki
1217,Vaun Brown,673901,673901,sa3017282,11752,*05y6h*,SF,OF,OF,Brown,Vaun,Brown,Vaun,
1218,Jordan Leasure,673929,673929,29950,12028,*0614c*,CHW,RP,RP,Leasure,Jordan,Leasure,Jordan,Jordan Leasure
1219,Josh Jung,673962,673962,26299,10980,*04y44*,TEX,3B,3B,Jung,Josh,Jung,Josh,Josh Jung
1220,Davis Wendzel,673995,673995,26469,12075,*0511s*,CIN,3B,3B,Wendzel,Davis,Wendzel,Davis,Davis Wendzel
1221,Cody Bradford,674003,674003,27597,11792,*0514o*,TEX,SP,SP,Bradford,Cody,Bradford,Cody,Cody Bradford
1222,Tommy Henry,674072,674072,26285,11030,*0512a*,ARI,RP,RP,Henry,Tommy,Henry,Tommy,Tommy Henry
1223,Eduardo Salazar,674285,674285,23135,11795,*05rlb*,WSH,RP,RP,Salazar,Eduardo,Salazar,Eduardo,Eduardo Salazar
1224,Osvaldo Bido,674370,674370,23150,11808,*06ala*,ATH,SP,SP,Bido,Osvaldo,Bido,Osvaldo,Osvaldo Bido
1225,Jacob Hurtubise,674441,674441,27599,11917,*05r9h*,CIN,OF,OF,Hurtubise,Jacob,Hurtubise,Jacob,Jacob Hurtubise
1226,Steven Cruz,674444,674444,23165,11852,*05tjx*,KC,RP,RP,Cruz,Steven,Cruz,Steven,Steven Cruz
1227,Michael Plassmeyer,674681,674681,23191,11545,*04pqg*,TEX,RP,RP,Plassmeyer,Michael,Plassmeyer,Michael,Michael Plassmeyer
1228,Sean Guenther,674944,674944,20045,11251,*04ei8*,DET,RP,RP,Guenther,Sean,Guenther,Sean,Sean Guenther
1229,Xzavion Curry,675540,675540,25595,11537,*0515h*,MIA,RP,RP,Curry,Xzavion,Curry,Xzavion,Xzavion Curry
1230,Michael Grove,675627,675627,23221,11055,*04pmk*,LAD,RP,RP,Grove,Michael,Grove,Michael,Michael Grove
1231,Austin Beck,675648,675648,,10139,*04c8r*,LAD,OF,OF,Beck,Austin,Beck,Austin,
1232,Michael Mercado,675650,675650,23223,11962,*04eeq*,PHI,RP,RP,Mercado,Michael,Mercado,Michael,Michael Mercado
1233,Greg Jones,675659,675659,25448,11692,*04gdz*,CHW,SS,SS,Jones,Greg,Jones,Greg,Greg Jones
1234,Spencer Strider,675911,675911,27498,11300,*05mre*,ATL,SP,SP,Strider,Spencer,Strider,Spencer,Spencer Strider
1235,David Banuelos,675915,675915,23250,12079,*04eh1*,BAL,C,C,Banuelos,David,Bañuelos,David,David Bañuelos
1236,James Karinchak,675916,675916,20151,10700,*04ejp*,CHW,RP,RP,Karinchak,James,Karinchak,James,James Karinchak
1237,Alika Williams,675961,675961,27604,11833,*05gs3*,PIT,2B/SS,2B/SS,Williams,Alika,Williams,Alika,Alika Williams
1238,Canaan Smith-Njigba,675986,675986,23264,11376,*04egd*,CHW,OF,OF,Smith-Njigba,Canaan,Smith-Njigba,Canaan,Canaan Smith-Njigba
1239,Cody Bolton,675989,675989,23265,10908,*04ehs*,SEA,RP,RP,Bolton,Cody,Bolton,Cody,Cody Bolton
1240,Griff McGarry,676046,676046,sa3017130,11620,*05uni*,PHI,RP,RP,McGarry,Griff,McGarry,Griff,
1241,Packy Naughton,676050,676050,23292,11256,*04ejl*,STL,RP,RP,Naughton,Packy,Naughton,Packy,Packy Naughton
1242,Codi Heuer,676051,676051,23293,10901,*04prq*,TEX,RP,RP,Heuer,Codi,Heuer,Codi,Codi Heuer
1243,Jordan Westburg,676059,676059,27815,11610,*05gsc*,BAL,2B/3B,2B/SS/ 3B,Westburg,Jordan,Westburg,Jordan,Jordan Westburg
1244,Jacob Amaya,676070,676070,23296,10398,*04elh*,CHW,SS,SS,Amaya,Jacob,Amaya,Jacob,Jacob Amaya
1245,Janson Junk,676083,676083,23301,11280,*04etg*,MIA,SP,SP,Junk,Janson,Junk,Janson,Janson Junk
1246,Collin Snider,676092,676092,23307,11389,*05y18*,SEA,RP,RP,Snider,Collin,Snider,Collin,Collin Snider
1247,Jeff Criswell,676105,676105,27608,12162,*05gx2*,COL,RP,RP,Criswell,Jeff,Criswell,Jeff,Jeff Criswell
1248,Emerson Hancock,676106,676106,27470,10873,*0510l*,SEA,SP,SP,Hancock,Emerson,Hancock,Emerson,Emerson Hancock
1249,Zach DeLoach,676113,676113,27471,10870,*05gs6*,CHW,OF,OF,DeLoach,Zach,DeLoach,Zach,Zach DeLoach
1250,Ryan Noda,676116,676116,23312,10322,*04enw*,LAA,1B,1B,Noda,Ryan,Noda,Ryan,Ryan Noda
1251,Jose Butto,676130,676130,23313,11400,*05oz7*,NYM,RP,RP,Butto,Jose,Buttó,José,José Buttó
1252,Freddy Tarnok,676206,676206,23324,11335,*04efr*,MIA,SP,SP,Tarnok,Freddy,Tarnok,Freddy,Freddy Tarnok
1253,Seth Elledge,676220,676220,19766,10888,,ATH,RP,RP,Elledge,Seth,Elledge,Seth,Seth Elledge
1254,Ryan Walker,676254,676254,20423,11794,*066n3*,SF,RP,RP,Walker,Ryan,Walker,Ryan,Ryan Walker
1255,Bobby Miller,676272,676272,27483,11073,*05gwz*,LAD,SP,SP,Miller,Bobby,Miller,Bobby,Bobby Miller
1256,Joey Cantillo,676282,676282,23335,10401,*04eos*,CLE,SP,SP,Cantillo,Joey,Cantillo,Joey,Joey Cantillo
1257,Jonny DeLuca,676356,676356,26365,11681,*04y94*,TB,OF,OF,DeLuca,Jonny,DeLuca,Jonny,Jonny DeLuca
1258,Nelson Velazquez,676369,676369,23359,11323,*04eh9*,KC,OF,OF,Velazquez,Nelson,Velázquez,Nelson,Nelson Velázquez
1259,Ernie Clement,676391,676391,20352,10925,*04alp*,TOR,SS/3B,2B/SS/ 3B,Clement,Ernie,Clement,Ernie,Ernie Clement
1260,Robert Garcia,676395,676395,23363,11823,*04enz*,TEX,RP,RP,Garcia,Robert,Garcia,Robert,Robert Garcia
1261,Brant Hurter,676428,676428,30133,12141,*05u6p*,DET,RP,RP,Hurter,Brant,Hurter,Brant,Brant Hurter
1262,Hunter Feduccia,676439,676439,23372,11779,*04pwl*,LAD,C,C,Feduccia,Hunter,Feduccia,Hunter,Hunter Feduccia
1263,Tanner Bibee,676440,676440,30134,11595,*05y23*,CLE,SP,SP,Bibee,Tanner,Bibee,Tanner,Tanner Bibee
1264,Colton Gordon,676467,676467,sa3019426,12069,*05yfi*,HOU,RP,RP,Gordon,Colton,Gordon,Colton,
1265,Alec Burleson,676475,676475,27615,11421,*05jr0*,STL,OF,1B/OF,Burleson,Alec,Burleson,Alec,Alec Burleson
1266,Garrett Whitlock,676477,676477,20191,11190,*04eqa*,BOS,RP,RP,Whitlock,Garrett,Whitlock,Garrett,Garrett Whitlock
1267,Jose Barrero,676480,676480,23378,10825,*04dwv*,STL,SS,SS/OF,Barrero,Jose,Barrero,Jose,Jose Barrero
1268,Ben Casparius,676508,676508,30085,12159,*05y4k*,LAD,RP,RP,Casparius,Ben,Casparius,Ben,Ben Casparius
1269,Nolan Hoffman,676510,676510,sa3007471,11775,,TEX,RP,RP,Hoffman,Nolan,Hoffman,Nolan,
1270,Calvin Faucher,676534,676534,20116,11395,*04ekf*,MIA,RP,RP,Faucher,Calvin,Faucher,Calvin,Calvin Faucher
1271,Brewer Hicklen,676551,676551,20450,11477,*04eii*,DET,OF,OF,Hicklen,Brewer,Hicklen,Brewer,Brewer Hicklen
1272,Ricky Vanasco,676568,676568,23391,11372,*04eoi*,DET,RP,RP,Vanasco,Ricky,Vanasco,Ricky,Ricky Vanasco
1273,Josh Fleming,676596,676596,20418,10958,*04egq*,SEA,RP,RP,Fleming,Josh,Fleming,Josh,Josh Fleming
1274,Tyler Zuber,676604,676604,20379,10936,*04ehi*,NYM,RP,RP,Zuber,Tyler,Zuber,Tyler,Tyler Zuber
1275,Jose Caballero,676609,676609,23401,11786,*04eig*,TB,2B/SS/ 3B,2B/SS/ 3B,Caballero,Jose,Caballero,José,José Caballero
1276,Riley O’Brien,676617,676617,20348,11162,*04ej3*,STL,RP,RP,O’Brien,Riley,O’Brien,Riley,Riley O’Brien
1277,Rylan Bannon,676625,676625,19768,11132,*04eiz*,FA,3B,3B,Bannon,Rylan,,,
1278,Tyreque Reed,676627,676627,sa3004163,10433,*04ejh*,BOS,1B,1B,Reed,Tyreque,,,
1279,Mark Contreras,676628,676628,20122,11465,,FA,OF,OF,Contreras,Mark,,,
1280,Bligh Madris,676632,676632,20054,11500,*04ejw*,DET,1B,1B/OF,Madris,Bligh,Madris,Bligh,Bligh Madris
1281,Max Lazar,676661,676661,23426,12146,*04el7*,PHI,RP,RP,Lazar,Max,Lazar,Max,Max Lazar
1282,JP Sears,676664,676664,23429,11401,*04eld*,ATH,SP,SP,Sears,JP,Sears,JP,JP Sears
1283,Luis Vazquez,676679,676679,23442,11964,*04ens*,BAL,SS,SS,Vazquez,Luis,Vazquez,Luis,Luis Vázquez
1284,Tom Cosgrove,676680,676680,23443,11699,*04elu*,SD,RP,RP,Cosgrove,Tom,Cosgrove,Tom,Tom Cosgrove
1285,Will Vest,676684,676684,19769,11186,*04em6*,DET,RP,RP,Vest,Will,Vest,Will,Will Vest
1286,Jake Meyers,676694,676694,20308,10999,*04emt*,HOU,OF,OF,Meyers,Jake,Meyers,Jake,Jake Meyers
1287,Alan Trejo,676701,676701,20056,11036,*04eoq*,TEX,2B/3B,2B/SS/ 3B,Trejo,Alan,Trejo,Alan,Alan Trejo
1288,Hunter Stratton,676702,676702,23455,11857,*04eoy*,PIT,RP,RP,Stratton,Hunter,Stratton,Hunter,Hunter Stratton
1289,Kutter Crawford,676710,676710,20531,11283,*04ep8*,BOS,SP,SP,Crawford,Kutter,Crawford,Kutter,Kutter Crawford
1290,Brandon Hughes,676714,676714,23460,11471,*04eon*,CHC,RP,RP,Hughes,Brandon,Hughes,Brandon,Brandon Hughes
1291,Jared Young,676724,676724,20404,11573,*04eoj*,NYM,1B,1B,Young,Jared,Young,Jared,Jared Young
1292,Isaac Mattson,676755,676755,20385,10604,,PIT,RP,RP,Mattson,Isaac,Mattson,Isaac,Isaac Mattson
1293,Korry Howell,676759,676759,sa3008238,10407,*04era*,SD,OF,OF,Howell,Korry,Howell,Korry,
1294,Ron Marinaccio,676760,676760,23488,11392,*04erc*,SD,RP,RP,Marinaccio,Ron,Marinaccio,Ron,Ron Marinaccio
1295,Irving Lopez,676761,676761,20463,11877,,SL,2B,2B,Lopez,Irving,,,
1296,Keaton Winn,676775,676775,23499,11680,*04esc*,SF,SP,SP,Winn,Keaton,Winn,Keaton,Keaton Winn
1297,Chas McCormick,676801,676801,19599,10007,*04esz*,HOU,OF,OF,McCormick,Chas,McCormick,Chas,Chas McCormick
1298,Kodi Whitley,676831,676831,19731,10723,*059zn*,TB,RP,RP,Whitley,Kodi,Whitley,Kodi,Kodi Whitley
1299,Aaron Ashby,676879,676879,23550,10372,*04ew7*,MIL,SP,SP,Ashby,Aaron,Ashby,Aaron,Aaron Ashby
1300,Chandler Seagle,676882,676882,23552,11882,,ATL,C,C,Seagle,Chandler,Seagle,Chandler,Chandler Seagle
1301,Chris Roller,676896,676896,23557,11942,,FA,OF,OF,Roller,Chris,,,
1302,Davis Schneider,676914,676914,23565,11838,*04o2x*,TOR,2B/OF,2B/OF,Schneider,Davis,Schneider,Davis,Davis Schneider
1303,Cade Cavalli,676917,676917,27473,10971,*05gef*,WSH,SP,SP,Cavalli,Cade,Cavalli,Cade,Cade Cavalli
1304,Matthew Batten,676946,676946,20157,10595,*052im*,ATL,2B,1B/2B/ 3B,Batten,Matthew,Batten,Matthew,Matthew Batten
1305,Caleb Boushley,676961,676961,19736,11880,*060hu*,TEX,RP,RP,Boushley,Caleb,Boushley,Caleb,Caleb Boushley
1306,Ben Brown,676962,676962,23590,11935,*04o2w*,CHC,SP,SP,Brown,Ben,Brown,Ben,Ben Brown
1307,Brett de Geus,676969,676969,23592,11072,*0524m*,PHI,RP,RP,de Geus,Brett,de Geus,Brett,Brett de Geus
1308,Max Meyer,676974,676974,27474,10832,*05a2d*,MIA,SP,SP,Meyer,Max,Meyer,Max,Max Meyer
1309,Garrett Crochet,676979,676979,27463,10900,*05ajh*,BOS,SP,SP,Crochet,Garrett,Crochet,Garrett,Garrett Crochet
1310,Heston Kjerstad,677008,677008,31166,11771,*0596f*,BAL,OF,OF,Kjerstad,Heston,Kjerstad,Heston,Heston Kjerstad
1311,Josh Walker,677020,677020,23617,11793,*05u2x*,TOR,RP,RP,Walker,Josh,Walker,Josh,Josh Walker
1312,Andrew Nardi,677053,677053,25942,11536,*051c3*,MIA,RP,RP,Nardi,Andrew,Nardi,Andrew,Andrew Nardi
1313,Clayton Andrews,677076,677076,23631,10988,*04pzw*,SF,RP,RP,Andrews,Clayton,Andrews,Clayton,Clayton Andrews
1314,Zack Kelly,677161,677161,20349,11551,*05r1z*,BOS,RP,RP,Kelly,Zack,Kelly,Zack,Zack Kelly
1315,Kyren Paris,677347,677347,26420,11090,*050s0*,LAA,2B,2B,Paris,Kyren,Paris,Kyren,Kyren Paris
1316,Wander Franco,677551,677551,23667,10360,*04csx*,TB,SS,SS,Franco,Wander,Franco,Wander,Wander Franco
1317,Kristian Robinson,677565,677565,sa3006884,10267,*04g7l*,ARI,OF,OF,Robinson,Kristian,Robinson,Kristian,
1318,Aaron Bracho,677570,677570,sa3010018,10117,*04l97*,LAD,2B,2B,Bracho,Aaron,Bracho,Aaron,
1319,Brayan Rocchio,677587,677587,23690,10379,*04si3*,CLE,SS,SS,Rocchio,Brayan,Rocchio,Brayan,Brayan Rocchio
1320,Jose Tena,677588,677588,23691,11383,*04sxv*,WSH,3B,2B/3B,Tena,Jose,Tena,José,José Tena
1321,Everson Pereira,677592,677592,23695,10197,*04is5*,NYY,OF,OF,Pereira,Everson,Pereira,Everson,Everson Pereira
1322,Julio Rodriguez,677594,677594,23697,10260,*04fhb*,SEA,OF,OF,Rodriguez,Julio,Rodríguez,Julio,Julio Rodríguez
1323,Ronny Mauricio,677595,677595,23698,10318,*04fyo*,NYM,2B,2B/3B,Mauricio,Ronny,Mauricio,Ronny,Ronny Mauricio
1324,Eddy Diaz,677647,677647,sa3004979,10391,*04mtj*,COL,SS,SS,Diaz,Eddy,Diaz,Eddy,
1325,Ezequiel Duran,677649,677649,23733,11370,*04nqx*,TEX,3B/OF,1B/SS/ 3B/OF,Duran,Ezequiel,Duran,Ezequiel,Ezequiel Duran
1326,Luis Garcia,677651,677651,23735,11003,*04ni3*,HOU,SP,SP,Garcia,Luis,Garcia,Luis,Luis Garcia
1327,Wilyer Abreu,677800,677800,23772,11709,*060×1*,BOS,OF,OF,Abreu,Wilyer,Abreu,Wilyer,Wilyer Abreu
1328,Justin Bruihl,677865,677865,23779,11258,*05k3i*,TOR,RP,RP,Bruihl,Justin,Bruihl,Justin,Justin Bruihl
1329,Leo Jimenez,677870,677870,23782,11354,*04ni4*,TOR,2B/SS,2B/SS,Jimenez,Leo,Jiménez,Leo,Leo Jiménez
1330,Jordyn Adams,677941,677941,23788,10252,*04pkp*,BAL,OF,OF,Adams,Jordyn,Adams,Jordyn,Jordyn Adams
1331,Blaze Alexander,677942,677942,23789,10142,*04pvs*,ARI,SS,2B/SS/ 3B,Alexander,Blaze,Alexander,Blaze,Blaze Alexander
1332,Will Banfield,677943,677943,sa3007973,10830,*04n1p*,CIN,C,C,Banfield,Will,Banfield,Will,
1333,Slade Cecconi,677944,677944,27500,11836,*04tk1*,CLE,RP,RP,Cecconi,Slade,Cecconi,Slade,Slade Cecconi
1334,Alek Thomas,677950,677950,23792,10126,*04pmw*,ARI,OF,OF,Thomas,Alek,Thomas,Alek,Alek Thomas
1335,Bobby Witt Jr.,677951,677951,25764,10932,*04lgp*,KC,SS,SS,Witt Jr.,Bobby,Witt Jr.,Bobby,Bobby Witt Jr.
1336,Braxton Ashcraft,677952,677952,sa3008470,11999,*04pmq*,PIT,RP,RP,Ashcraft,Braxton,Ashcraft,Braxton,
1337,Jordan Groshans,677954,677954,23794,10250,*04n8x*,KC,3B,3B,Groshans,Jordan,Groshans,Jordan,Jordan Groshans
1338,Jaden Hill,677955,677955,30250,12048,*04w53*,COL,RP,RP,Hill,Jaden,Hill,Jaden,Jaden Hill
1339,Rece Hinds,677956,677956,27493,11113,*04nb4*,CIN,OF,OF,Hinds,Rece,Hinds,Rece,Rece Hinds
1340,Kumar Rocker,677958,677958,31843,12183,*04azu*,TEX,SP,SP,Rocker,Kumar,Rocker,Kumar,Kumar Rocker
1341,Ryan Weathers,677960,677960,23796,10325,*04mnw*,MIA,SP,SP,Weathers,Ryan,Weathers,Ryan,Ryan Weathers
1342,Cole Wilcox,677961,677961,sa3014443,11097,*04n0o*,TB,SP,SP,Wilcox,Cole,Wilcox,Cole,
1343,Randy Dobnak,677976,677976,23798,10667,*0506h*,MIN,RP,RP,Dobnak,Randy,Dobnak,Randy,Randy Dobnak
1344,Parker Meadows,678009,678009,23800,10307,*04pmn*,DET,OF,OF,Meadows,Parker,Meadows,Parker,Parker Meadows
1345,Nick Schnell,678010,678010,sa3007639,10300,*04pm9*,WSH,OF,OF,Schnell,Nick,Schnell,Nick,
1346,Anthony Seigler,678011,678011,sa3006894,10136,*04pkq*,MIL,C,C,Seigler,Anthony,Seigler,Anthony,
1347,Seth Halvorsen,678020,678020,33294,12169,*06fqx*,COL,RP,RP,Halvorsen,Seth,Halvorsen,Seth,Seth Halvorsen
1348,Jack Perkins,678022,678022,sa3020076,12345,*04pv8*,ATH,SP,SP,Perkins,Jack,Perkins,Jack,
1349,Mike Vasil,678024,678024,30105,11904,*04ok0*,CHW,RP,RP,Vasil,Mike,Vasil,Mike,Mike Vasil
1350,Ray Kerr,678061,678061,23809,11334,*05r9n*,ATL,RP,RP,Kerr,Ray,Kerr,Ray,Ray Kerr
1351,Ji Hwan Bae,678225,678225,23818,10013,*04lcq*,PIT,OF,OF,Bae,Ji Hwan,Bae,Ji Hwan,Ji Hwan Bae
1352,Daysbel Hernandez,678226,678226,20271,11832,*051z5*,ATL,RP,RP,Hernandez,Daysbel,Hernández,Daysbel,Daysbel Hernández
1353,Miguel Vargas,678246,678246,20178,10417,*04ru7*,CHW,3B/OF,3B/OF,Vargas,Miguel,Vargas,Miguel,Miguel Vargas
1354,Omar Cruz,678316,678316,23875,12289,*04tf0*,SD,SP,SP,Cruz,Omar,Cruz,Omar,Omar Cruz
1355,Valente Bellozo,678368,678368,23899,12117,*052c7*,MIA,SP,SP,Bellozo,Valente,Bellozo,Valente,Valente Bellozo
1356,Jorbit Vivas,678391,678391,sa3005511,11398,*05a1t*,NYY,2B,2B,Vivas,Jorbit,Vivas,Jorbit,Jorbit Vivas
1357,Brayan Bello,678394,678394,23920,11362,*04t40*,BOS,SP,SP,Bello,Brayan,Bello,Brayan,Brayan Bello
1358,Jorge Barrosa,678489,678489,23968,11665,*04mrb*,ARI,OF,OF,Barrosa,Jorge,Barrosa,Jorge,Jorge Barrosa
1359,Randy Rodriguez,678495,678495,23974,11393,*05w9g*,SF,RP,RP,Rodriguez,Randy,Rodríguez,Randy,Randy Rodríguez
1360,Osleivis Basabe,678545,678545,23985,11691,*04ni5*,SF,SS,SS,Basabe,Osleivis,Basabe,Osleivis,Osleivis Basabe
1361,Curtis Mead,678554,678554,23986,11606,*05ahe*,TB,2B,2B/3B,Mead,Curtis,Mead,Curtis,Curtis Mead
1362,Jose A. Ferrer,678606,678606,24017,11662,*062ob*,WSH,RP,RP,Ferrer,Jose A.,Ferrer,Jose A.,Jose A. Ferrer
1363,Ezequiel Tovar,678662,678662,24064,11346,*04mra*,COL,SS,SS,Tovar,Ezequiel,Tovar,Ezequiel,Ezequiel Tovar
1364,Ronny Henriquez,678692,678692,24094,11371,*04tzu*,MIA,RP,RP,Henriquez,Ronny,Henriquez,Ronny,Ronny Henriquez
1365,Eddys Leonard,678760,678760,sa3005554,11397,*04yi5*,ATL,SS,SS,Leonard,Eddys,Leonard,Eddys,
1366,Luis Peralta,678821,678821,24203,12163,*060×5*,COL,RP,RP,Peralta,Luis,Peralta,Luis,Luis Peralta
1367,Jhonkensy Noel,678877,678877,24257,11382,*04yrs*,CLE,OF,1B/OF,Noel,Jhonkensy,Noel,Jhonkensy,Jhonkensy Noel
1368,Ceddanne Rafaela,678882,678882,24262,11628,*05gsi*,BOS,SS/OF,2B/SS/ OF,Rafaela,Ceddanne,Rafaela,Ceddanne,Ceddanne Rafaela
1369,Liover Peguero,678894,678894,24273,11096,*04ol2*,PIT,SS,2B/SS,Peguero,Liover,Peguero,Liover,Liover Peguero
1370,Kai-Wei Teng,678906,678906,24282,11988,*04zay*,SF,SP,SP,Teng,Kai-Wei,Teng,Kai-Wei,Kai-Wei Teng
1371,Johan Rojas,679032,679032,24336,11643,*04w4e*,PHI,OF,OF,Rojas,Johan,Rojas,Johan,Johan Rojas
1372,Walter Pennington,679156,679156,27624,12120,*06kyc*,TEX,RP,RP,Pennington,Walter,Pennington,Walter,Walter Pennington
1373,Eric Orze,679358,679358,27626,12121,*05mrv*,TB,RP,RP,Orze,Eric,Orze,Eric,Eric Orze
1374,Alec Marsh,679525,679525,27451,11144,*0512c*,KC,SP,SP,Marsh,Alec,Marsh,Alec,Alec Marsh
1375,Spencer Torkelson,679529,679529,27465,10831,*04yk2*,DET,1B,1B,Torkelson,Spencer,Torkelson,Spencer,Spencer Torkelson
1376,Jose Rodriguez,679563,679563,24388,11659,*05gcy*,PHI,2B,2B,Rodriguez,Jose,Rodríguez,José,Josè Rodriguez
1377,Terrin Vavra,679631,679631,24400,10429,*04xon*,BAL,DH,OF,Vavra,Terrin,Vavra,Terrin,Terrin Vavra
1378,Justin Foscue,679822,679822,27501,11770,*05gsg*,TEX,DH,DH,Foscue,Justin,Foscue,Justin,Justin Foscue
1379,Nick Loftin,679845,679845,27630,11612,*05gx0*,KC,2B,1B/2B/ 3B,Loftin,Nick,Loftin,Nick,Nick Loftin
1380,J.P. Martinez,679881,679881,24451,10012,,FA,OF,OF,Martinez,J.P.,,,
1381,Justin Martinez,679885,679885,24453,11666,*05acp*,ARI,RP,RP,Martinez,Justin,Martinez,Justin,Justin Martinez
1382,Evan McKendry,679928,679928,sa3010787,12066,*0516m*,MIL,SP,SP,McKendry,Evan,McKendry,Evan,
1383,Dairon Blanco,680118,680118,19779,11474,*04mkt*,KC,OF,OF,Blanco,Dairon,Blanco,Dairon,Dairon Blanco
1384,Jackson Wolf,680232,680232,29832,11831,*05xpr*,SD,SP,SP,Wolf,Jackson,Wolf,Jackson,Jackson Wolf
1385,Max Schuemann,680474,680474,24488,11427,*04q24*,ATH,SS/3B,2B/SS/ 3B/OF,Schuemann,Max,Schuemann,Max,Max Schuemann
1386,Travis Swaggerty,680552,680552,24491,10348,*04mn3*,LAD,OF,OF,Swaggerty,Travis,Swaggerty,Travis,Travis Swaggerty
1387,Grayson Rodriguez,680570,680570,24492,10207,*04pko*,BAL,SP,SP,Rodriguez,Grayson,Rodriguez,Grayson,Grayson Rodriguez
1388,Adam Kloffenstein,680572,680572,24493,10120,*04ppt*,TOR,RP,RP,Kloffenstein,Adam,Kloffenstein,Adam,
