Name,Team,Season,Age,OPS,HR,R,RBI,SB,CS,PA,AB,AVG,BABIP,BB,1B,2B,3B,GDP,HBP,ISO,SO,OBP,SLG,SF,WAR,wOBA,wRAA,wRC,wRC+,wSB,K%,Barrel%,HardHit%,NameASCII,PlayerId,MLBAMID
"Matt Thaiss","LAA",2023,28,0.658912897,9,32,31,2,0,307,262,0.213740458,0.2716763,36,41,6,0,4,6,0.125954198,83,0.319218241,0.339694656,3,0.44487612540232324,0.29541195276515936,-5.854695431300456,31.551467806688493,83.75364117350318,-0.23182013165205717,0.270358306,0.1043956,0.40659341,"Matt Thaiss",19318,642136
"Oscar Gonzalez","CLE",2023,25,0.551027616,2,15,12,0,0,180,173,0.213872832,0.277777777,5,26,7,2,2,1,0.098265896,46,0.238888888,0.312138728,1,-1.378600353034157,0.23890957368744745,-11.879311174412004,10.052641212682493,47.58975390315031,-0.24656395614147186,0.255555555,0.078125,0.40625,"Oscar Gonzalez",20970,660757
"Masataka Yoshida","BOS",2023,29,0.78299621,15,71,72,8,0,580,537,0.288640595,0.316027088,34,104,33,3,20,7,0.156424581,81,0.337931034,0.445065176,2,0.6143734058808371,0.33851500636544724,9.701444872845341,80.37106923126095,109.62718931419822,0.48275709757581353,0.139655172,0.06550218,0.40611354,"Masataka Yoshida",31837,807799
"René Pinto","TBR",2023,26,0.722977345,6,10,16,0,0,105,103,0.252427184,0.317460317,2,17,3,0,2,0,0.203883495,34,0.266666666,0.456310679,0,0.38866891371660894,0.3061979623067947,-1.0618476880410788,11.731791204430712,97.02064977995818,-0.14639734895899892,0.323809523,0.15942029,0.4057971,"Rene Pinto",19859,650907
"Brendan Donovan","STL",2023,26,0.786883212,11,48,34,5,1,371,327,0.284403669,0.31060606,33,71,10,1,4,9,0.137614679,53,0.364864864,0.422018348,1,1.4938953016392578,0.3446159161951231,8.085375420278025,53.28956617367835,118.03832664541609,-0.2773467511869967,0.142857142,0.05797101,0.4057971,"Brendan Donovan",24679,680977
"Jonah Bride","OAK",2023,27,0.490259739,0,9,7,0,1,106,88,0.170454545,0.220588235,11,12,3,0,3,4,0.034090909,22,0.285714285,0.204545454,2,-0.31842542620431624,0.23695880401702155,-7.167327482825038,5.748155589575055,48.94996066644151,-0.6301163812167943,0.207547169,0.04347826,0.4057971,"Jonah Bride",24703,681146
"Luis Campusano","SDP",2023,24,0.847119385,7,27,30,0,0,174,163,0.319018404,0.330882352,7,38,7,0,8,3,0.171779142,21,0.356321839,0.490797546,1,1.045035754893902,0.3639122021609339,6.580527793761404,27.781415101286086,133.1952035648545,-0.3698459342122078,0.120689655,0.07692308,0.40559441,"Luis Campusano",22217,669134
"Jorge Polanco","MIN",2023,29,0.788919351,14,38,48,4,0,343,302,0.254966887,0.310344827,36,45,18,0,2,2,0.198675497,88,0.335276967,0.453642384,3,1.396714837505183,0.340127446561096,6.19655863426889,47.98911234967674,117.18173191190796,0.1604747506789863,0.256559766,0.13824885,0.40552995,"Jorge Polanco",13152,593871
"Lane Thomas","WSN",2023,27,0.783402132,28,101,86,20,5,682,628,0.267515923,0.324825986,36,101,36,3,5,11,0.200636943,176,0.315249266,0.468152866,7,3.1739455973939643,0.3339757422023505,8.836502035718242,91.93423274682073,109.79530938252354,0.7492515463382006,0.258064516,0.09586057,0.40522876,"Lane Thomas",16939,657041
"Kody Clemens","PHI",2023,27,0.643933501,4,15,13,0,0,148,139,0.230215827,0.294736842,8,21,7,0,1,1,0.136690647,40,0.277027027,0.366906474,0,0.026844825374296555,0.28073791192995534,-4.626114783935866,13.406823845452942,73.14704111062397,-0.23115370888262987,0.27027027,0.06060606,0.4040404,"Kody Clemens",20572,665019
"Christian Bethancourt","TBR",2023,31,0.634728815,11,49,33,1,0,332,315,0.225396825,0.277777777,13,44,16,0,6,0,0.155555555,91,0.253776435,0.38095238,3,0.4384101743703154,0.2713703585175229,-12.960394077069495,27.49187365912702,72.88087418977682,-0.23919204389676452,0.274096385,0.07894737,0.40350877,"Christian Bethancourt",10028,542194
"Gleyber Torres","NYY",2023,26,0.799746324,25,90,68,13,6,672,596,0.273489932,0.288100208,67,108,28,2,19,3,0.179530202,98,0.34672619,0.453020134,6,3.562858771180565,0.34551027771972476,15.14435085715599,97.02363976897544,120.23409052487575,-1.3039802266284823,0.145833333,0.07936508,0.40277778,"Gleyber Torres",16997,650402
"José Ramírez","CLE",2023,30,0.830637539,24,87,80,28,6,691,611,0.281505728,0.284615384,73,107,36,5,8,1,0.193126023,73,0.356005788,0.474631751,6,4.618504525993995,0.3458393339975354,15.76137780418659,99.95570613464379,121.70511462149315,1.8424171670340002,0.105643994,0.06985294,0.40257353,"Jose Ramirez",13510,608070
"Ryan McKenna","BAL",2023,26,0.676832207,2,23,18,5,0,139,122,0.25409836,0.353658536,9,22,7,0,4,3,0.106557377,40,0.31617647,0.360655737,2,0.24267362161129263,0.29831961849156546,-2.315161545190939,14.621179464843145,90.1417359690465,0.7380258115008473,0.287769784,0.06896552,0.40229885,"Ryan McKenna",19928,663630
"Jacob Stallings","MIA",2023,33,0.564695331,3,22,20,0,0,276,241,0.190871369,0.248554913,27,29,14,0,9,3,0.095435684,67,0.278388278,0.286307053,2,-0.43735317733507617,0.25635863267458403,-14.215281684835608,19.413711975375954,54.76008243451446,-0.45460229413583875,0.242753623,0.05586592,0.40223464,"Jacob Stallings",13723,607732
"Brendan Rodgers","COL",2023,26,0.700140449,4,21,20,0,0,192,178,0.258426966,0.315789473,11,32,9,1,6,3,0.129213483,41,0.3125,0.387640449,0,0.2096746074790663,0.3065271843224764,-1.889167606873722,21.504914939360408,77.85253864456094,-0.3544356869533658,0.213541666,0.10948905,0.40145985,"Brendan Rodgers",17907,663898
"Trey Mancini","CHC",2023,31,0.635020786,4,31,28,0,0,263,235,0.234042553,0.326923076,21,39,12,0,5,2,0.102127659,78,0.298850574,0.336170212,3,-0.7639218330290531,0.279732752763308,-8.440280675757379,23.60473864538625,75.62524960914415,-0.47001254139468074,0.296577946,0.03703704,0.40123457,"Trey Mancini",15149,641820
"Austin Hays","BAL",2023,27,0.769319108,16,76,67,5,1,566,520,0.275,0.345108695,38,89,36,2,11,3,0.169230769,141,0.325088339,0.444230769,5,2.5289451469625663,0.33000153144903943,5.4653787796943085,74.42918461911367,112.1011642917227,-0.4160389765165746,0.249116607,0.08854167,0.40104167,"Austin Hays",19363,669720
"Vinnie Pasquantino","KCR",2023,25,0.761553761,9,24,26,0,0,260,231,0.246753246,0.25,25,31,17,0,7,2,0.190476191,31,0.324324324,0.437229437,1,0.08373017378844677,0.32683745548418985,1.8273750522565275,33.50686183361525,102.85305136946383,-0.43148692324757576,0.119230769,0.07425743,0.4009901,"Vinnie Pasquantino",27676,686469
"Christian Walker","ARI",2023,32,0.829896906,33,86,103,11,0,661,582,0.257731958,0.272093023,62,79,36,2,13,8,0.238831615,127,0.333333333,0.496563573,8,3.849060890295486,0.3510426535998305,17.933526092212524,98.47252902482064,119.22736315245533,1.0750519828870893,0.192133131,0.11206897,0.40086207,"Christian Walker",13419,572233
"Martín Maldonado","HOU",2023,36,0.606294146,15,33,36,0,0,407,362,0.190607734,0.259615384,30,42,12,0,10,3,0.157458564,139,0.258227848,0.348066298,0,-0.8371541649921643,0.26609674631794794,-17.67075662947548,31.919824601343745,66.73402624639228,-0.5778842722065747,0.341523341,0.08510638,0.4,"Martin Maldonado",6887,455117
"C.J. Cron","- - -",2023,33,0.729072555,12,38,37,0,0,278,258,0.248062015,0.284153005,17,40,12,0,13,1,0.186046512,65,0.294964028,0.434108527,2,-0.32153900372564115,0.3123457071592482,-1.39197456550158,32.48070745456659,84.08334527084152,-0.44689717050641775,0.233812949,0.13846154,0.4,"C.J. Cron",12546,543068
"Mike Tauchman","CHC",2023,32,0.739354599,8,64,48,7,1,401,337,0.252225519,0.31300813,56,59,18,0,3,4,0.12462908,86,0.3625,0.376854599,3,1.6607845788239888,0.32999701980958906,3.8706121253545627,52.73012827660396,109.32161879635142,0.06871738936752081,0.21446384,0.05490196,0.4,"Mike Tauchman",15274,643565
"Rowdy Tellez","MIL",2023,28,0.666804077,13,26,47,0,0,351,311,0.215434083,0.248847926,35,44,9,1,11,0,0.160771704,86,0.29059829,0.376205787,5,-0.7291030211583809,0.28828758616160527,-8.770609236039176,33.99669791879509,78.42683027198996,-0.5932945194654167,0.245014245,0.08695652,0.4,"Rowdy Tellez",15679,642133
"Danny Mendick","NYM",2023,29,0.508807133,1,4,4,1,0,69,65,0.184615384,0.224489795,4,8,3,0,1,0,0.092307692,15,0.231884057,0.276923076,0,-0.7977515958807928,0.22578673950140027,-5.305737860240548,3.1015105548123425,40.43403226821047,0.10753851942718029,0.217391304,0.04,0.4,"Danny Mendick",18889,664901
"Tristan Gray","TBR",2023,27,1.4,1,1,1,0,0,5,5,0.4,0.25,0,1,0,0,0,0,0.6,0,0.4,1,0,0.16497675914199603,0.5773264646530152,1.0753036053656948,1.6845245050072088,284.9457577586994,-0.007705123629420996,0,0.2,0.4,"Tristan Gray",19877,656484
"Pete Alonso","NYM",2023,28,0.821150305,46,92,118,4,1,658,568,0.216549295,0.205333333,65,54,21,2,17,21,0.286971831,151,0.317629179,0.503521126,4,2.8461062871226828,0.34571548181077455,14.940981886904511,95.11445227972774,120.8323632195641,-0.6545645976439118,0.229483282,0.14726841,0.39904988,"Pete Alonso",19251,624413
"Oscar Colás","CHW",2023,24,0.570990694,5,32,19,4,3,263,245,0.21632653,0.280701754,12,39,9,0,5,2,0.097959184,71,0.25670498,0.314285714,2,-1.0252951148960414,0.24900076412237607,-15.152847529855695,16.892171791287932,52.83900789787362,-0.8669005464762449,0.269961977,0.07303371,0.3988764,"Oscar Colas",30162,693049
"Trent Grisham","SDP",2023,26,0.66635782,13,67,50,15,3,555,469,0.198294243,0.264026402,75,48,31,1,7,5,0.153518123,154,0.314545454,0.351812366,1,1.6508686699093456,0.29884223851290614,-9.00309897423678,58.62042088597126,89.57332967851623,0.747510090470314,0.277477477,0.11838006,0.39875389,"Trent Grisham",18564,663757
"Alec Burleson","STL",2023,24,0.690767735,8,34,36,3,1,347,315,0.244444444,0.261363636,23,48,20,1,13,3,0.146031746,45,0.300291545,0.39047619,2,-0.6415800044987602,0.30035686562429714,-5.1924714538758945,37.08745898124516,88.36775954977647,-0.39225718285888433,0.129682997,0.05797101,0.39855072,"Alec Burleson",27615,676475
"Kyle Isbel","KCR",2023,26,0.662188268,5,45,34,7,1,313,292,0.239726027,0.282608695,17,41,22,2,5,1,0.140410959,59,0.282051282,0.380136986,2,1.078703403647607,0.2860939934467658,-8.391304718745811,29.745923598812954,74.61286475480343,0.5233196835033596,0.188498402,0.05508475,0.39830508,"Kyle Isbel",21614,664728
"Zach Neto","LAA",2023,22,0.685089458,9,38,34,5,1,329,289,0.224913494,0.27184466,20,39,17,0,5,16,0.152249135,77,0.307926829,0.377162629,3,1.1092120174242728,0.3022374329043598,-4.409282442731094,35.67745275368052,88.48453106912939,0.00003769947215914726,0.234042553,0.08796296,0.39814815,"Zach Neto",31347,687263
"Trevor Story","BOS",2023,30,0.566455696,3,12,14,10,3,168,158,0.202531645,0.29,9,20,9,0,2,1,0.113924051,55,0.25,0.316455696,0,0.3109956204891654,0.24908337067990077,-9.667859828691567,10.8019623992633,47.64016232335613,0.5026121912524104,0.327380952,0.09708738,0.39805825,"Trevor Story",12564,596115
"Michael Conforto","SFG",2023,30,0.718279006,15,58,58,4,0,470,406,0.238916256,0.283737024,53,68,14,0,12,7,0.145320197,106,0.334042553,0.384236453,4,0.7757294412976533,0.31473789271366953,-1.4195790097784102,55.84718555652389,98.51047440163379,-0.1554353181272745,0.225531914,0.07894737,0.39802632,"Michael Conforto",16376,624424
"LaMonte Wade Jr.","SFG",2023,29,0.79006495,17,64,45,2,0,519,429,0.256410256,0.289719626,76,77,14,2,4,6,0.160839161,95,0.372815533,0.417249417,4,1.8157779067695032,0.34713334462139755,12.395900551600704,75.63302993438984,120.22787269700966,-0.8019992802292109,0.183044315,0.09064327,0.39766082,"LaMonte Wade Jr.",18126,664774
"Tyler Soderstrom","OAK",2023,21,0.471884057,3,9,7,0,0,138,125,0.16,0.2125,11,16,1,0,6,1,0.08,43,0.231884057,0.24,1,-0.981967092418453,0.21563454987346262,-11.775014919888024,5.039481910217758,34.169652702444466,-0.21574346162378788,0.311594202,0.06024096,0.39759036,"Tyler Soderstrom",27467,691016
"Joey Votto","CIN",2023,39,0.746741893,14,26,38,0,0,242,208,0.201923076,0.212121212,27,22,6,0,2,7,0.230769231,62,0.314049586,0.432692307,0,0.025332917291047807,0.3256492979270368,1.4620659619436975,30.948357504592966,97.33810584657651,-0.43148692324757576,0.256198347,0.10958904,0.39726027,"Joey Votto",4314,458015
"Dominic Fletcher","ARI",2023,25,0.790860215,2,10,14,0,2,102,93,0.301075268,0.376811594,7,20,5,1,0,0,0.139784947,22,0.35,0.440860215,0,0.5566504363287862,0.3396162914507317,1.7994076812555344,14.227514033942416,111.56731079183402,-1.0444893008098006,0.215686274,0.04109589,0.39726027,"Dominic Fletcher",26149,666150
"Josh Lowe","TBR",2023,25,0.835329341,20,71,83,32,3,501,466,0.291845493,0.356923076,31,81,33,2,6,1,0.208154507,124,0.335329341,0.5,3,3.5020944288729847,0.3540209194940173,14.83178751296156,75.87572165704125,130.16778966197364,4.278497242834419,0.24750499,0.11014493,0.39710145,"Josh Lowe",19953,666139
"Liover Peguero","PIT",2023,22,0.653358226,7,21,26,6,2,213,198,0.237373737,0.32,11,35,4,1,6,1,0.136363636,67,0.279620853,0.373737373,1,0.11994927734907904,0.28361276992689377,-6.149299052233488,19.803511272495,73.06626592113744,-0.006296879146248102,0.31455399,0.05223881,0.39552239,"Liover Peguero",24273,678894
"Tyrone Taylor","MIL",2023,29,0.713377156,10,36,35,9,0,243,231,0.233766233,0.263473053,8,26,17,1,10,3,0.212121212,55,0.267489711,0.445887445,1,1.0171281119611657,0.3022426673414285,-3.2556476775862717,26.3524880449913,87.78209585339793,1.5149104525335133,0.226337448,0.06779661,0.39548023,"Tyrone Taylor",13675,621438
"James Outman","LAD",2023,26,0.789586688,23,86,70,16,3,567,483,0.248447204,0.342756183,68,78,16,3,4,12,0.188405798,181,0.352733686,0.436853002,4,3.973507813451599,0.34430457288300614,12.210284099074698,81.29593411842237,118.06143307005411,0.7240615081973374,0.319223985,0.11111111,0.39542484,"James Outman",24770,681546
"Starling Marte","NYM",2023,34,0.624694478,5,38,28,24,4,341,315,0.247619047,0.302904564,16,65,7,1,8,8,0.076190476,69,0.300884955,0.323809523,0,-0.28401013293338373,0.2778317305815996,-11.481855412975767,30.067009942575474,75.3241706674943,2.4336370192468166,0.202346041,0.05645161,0.39516129,"Starling Marte",9241,516782
"Brandon Belt","TOR",2023,35,0.858487397,19,53,43,0,0,404,339,0.253687315,0.370165745,61,44,23,0,5,2,0.235988201,141,0.368811881,0.489675516,2,2.163394088255163,0.3690375660548435,16.998609141595402,66.22365783262973,137.88845223571215,-0.8167431047186255,0.3490099,0.15,0.395,"Brandon Belt",10264,474832
"Dansby Swanson","CHC",2023,29,0.743515409,22,81,80,9,1,638,565,0.244247787,0.296675191,66,88,25,3,9,5,0.171681416,154,0.327586206,0.415929203,2,4.90330656496109,0.32462943338301486,3.314149924776826,81.05073671903398,105.72327379894897,0.15280732652172446,0.24137931,0.10895884,0.39467312,"Dansby Swanson",18314,621020
"David Fry","CLE",2023,27,0.734425654,4,12,15,2,0,113,101,0.237623762,0.298507462,8,14,6,0,3,4,0.178217822,30,0.31858407,0.415841584,0,-0.09323896076675518,0.32128946549069565,0.27354278136809906,14.04193511326631,104.68906263843581,0.1996667915955186,0.265486725,0.12676056,0.3943662,"David Fry",24934,681807
"Joey Wendle","MIA",2023,33,0.554016353,2,33,20,7,1,318,297,0.212121212,0.264069264,13,42,16,3,8,2,0.094276094,67,0.247619047,0.306397306,3,-0.8054620369833891,0.24184209259729536,-20.21230317152117,18.53414604567911,45.02842369342871,0.5387299307622015,0.210691823,0.03389831,0.3940678,"Joey Wendle",13853,621563
"Carlos Pérez","OAK",2023,32,0.649696048,6,17,20,0,0,189,168,0.226190476,0.256,13,28,4,0,4,4,0.130952381,40,0.292553191,0.357142857,3,-0.15650318456339435,0.28543297565997916,-5.1707109090929215,17.8578390973563,82.54847156202544,-0.3467305633239448,0.211640211,0.0530303,0.39393939,"Carlos Perez",10642,542208
"Jo Adell","LAA",2023,24,0.706340378,3,7,6,1,0,62,58,0.206896551,0.3,4,5,3,1,1,0,0.241379311,25,0.258064516,0.448275862,0,0.22565797115700126,0.298527967545294,-1.0219338194556928,6.532405336099079,85.91341931911622,0.13065389031544328,0.403225806,0.09090909,0.39393939,"Jo Adell",20220,666176
"Amed Rosario","- - -",2023,27,0.683018527,6,70,58,15,2,545,510,0.262745098,0.31372549,29,95,25,8,15,3,0.115686274,99,0.304587155,0.378431372,3,0.41249373686072616,0.2970086388631698,-9.670814352635261,56.734263708289745,87.44055910256837,1.1772932573221624,0.181651376,0.03381643,0.39371981,"Amed Rosario",15518,642708
"George Springer","TOR",2023,33,0.732027317,21,87,72,20,5,683,613,0.257748776,0.291489361,60,111,25,1,20,5,0.146818923,125,0.327459618,0.404567699,3,1.8109907349385057,0.3197040668305229,0.754066959303181,83.97364185033396,103.69432255745023,0.5412132083438337,0.183016105,0.07707911,0.39350913,"George Springer",12856,543807
"Adam Haseley","CHW",2023,27,0.559829059,0,6,2,1,0,39,36,0.222222222,0.285714285,3,6,2,0,1,0,0.055555555,8,0.282051282,0.277777777,0,-0.11177215580454436,0.2530884910852481,-2.1145999866146727,2.637323030589135,55.67230105679204,0.13065389031544328,0.205128205,0.03571429,0.39285714,"Adam Haseley",19878,656514
"Michael Massey","KCR",2023,25,0.654754164,15,42,55,6,2,461,428,0.228971962,0.261006289,24,64,18,1,3,4,0.151869159,99,0.273913043,0.380841121,4,0.39267851146840393,0.28283921946649965,-13.605209977461723,42.56495696948585,72.35690956604628,-0.3530274424701929,0.214750542,0.07784431,0.39221557,"Michael Massey",27684,686681
"Tim Anderson","CHW",2023,30,0.582405585,1,52,25,13,2,524,493,0.245436105,0.322580645,26,100,18,2,15,3,0.050709939,122,0.286259541,0.296146044,2,-0.1922020628549772,0.25964631595229376,-25.557684276952717,38.28866600547793,60.21767321641666,0.7618830041028559,0.232824427,0.02949062,0.39142091,"Tim Anderson",15172,641313
"Adam Duvall","BOS",2023,34,0.834366147,21,45,58,4,0,353,320,0.246875,0.298969072,22,32,24,2,0,6,0.284375,110,0.303116147,0.53125,5,1.4648205373480823,0.34740112840451975,8.509628811100072,51.52062432579095,115.78635527887626,0.3453977177850902,0.31161473,0.13023256,0.39069767,"Adam Duvall",10950,594807
"Yoán Moncada","CHW",2023,28,0.730471828,11,39,40,1,0,357,334,0.260479041,0.350230414,20,55,20,1,6,2,0.164670659,107,0.305322128,0.4251497,1,1.1337166108252288,0.3148423904130439,-1.047293421428318,42.451078812975766,98.47528229579532,-0.39329451648518443,0.299719887,0.10087719,0.39035088,"Yoan Moncada",17232,660162
"Ian Happ","CHC",2023,28,0.791381804,21,86,84,14,3,691,580,0.248275862,0.298543689,99,84,35,4,12,6,0.18275862,153,0.360347322,0.431034482,6,3.4064550178823234,0.3452609887316888,15.429477657821648,99.62380598827886,119.5543420068093,0.09290779335424304,0.221418234,0.09006928,0.39030023,"Ian Happ",17919,664023
"Justin Turner","BOS",2023,38,0.800245055,23,86,96,4,1,626,558,0.275985663,0.303944315,51,100,31,0,10,11,0.179211469,110,0.345047923,0.455197132,6,1.058770198298602,0.34565746612823045,14.184206659952869,90.4586632950704,114.57778473496607,-0.8703080592676997,0.175718849,0.05726872,0.38986784,"Justin Turner",5235,457759
"Hunter Dozier","KCR",2023,31,0.5576253,2,8,9,2,0,91,82,0.182926829,0.25,8,10,2,1,0,0,0.121951219,29,0.252747252,0.304878048,1,-0.23098601892423742,0.24678207229781937,-5.410680214228603,5.677140159246949,47.36491050861461,0.26130778063088655,0.318681318,0.03703704,0.38888889,"Hunter Dozier",15117,641531
"Nathan Lukes","TOR",2023,28,0.598014887,0,4,2,0,0,31,26,0.192307692,0.277777777,4,3,1,1,1,0,0.115384615,9,0.29032258,0.307692307,1,-0.0070751758630762385,0.26593059878195485,-1.3502074428757387,2.426962134901647,66.42275316518341,-0.05393586540594697,0.29032258,0,0.38888889,"Nathan Lukes",18123,664770
"Darick Hall","PHI",2023,27,0.437169311,1,2,3,0,0,56,54,0.166666666,0.228571428,2,7,1,0,2,0,0.074074074,18,0.196428571,0.24074074,0,-0.6595465901958186,0.19316818245819636,-5.823138934551689,1.0001351414332662,14.441680278697186,-0.06934611266478896,0.321428571,0.02777778,0.38888889,"Darick Hall",19717,669742
"Ozzie Albies","ATL",2023,26,0.849289079,33,96,109,13,1,660,596,0.280201342,0.288793103,46,99,30,5,9,8,0.233221476,107,0.335866261,0.513422818,8,4.084199382994669,0.35837077603834433,21.92318275718005,102.34034150985987,124.58425300023946,1.0144483274780214,0.162121212,0.08216433,0.38877756,"Ozzie Albies",16556,645277
