Name,Team,Season,Age,QS,K/9,ERA,WHIP,SV,HLD,BS,WAR,G,IP,GS,CG,TBF,W,L,H,R,ER,xERA,AVG,BABIP,SO,K%,K/BB,K-BB%,BB,IBB,HBP,BB/9,BB%,FIP,xFIP,GB%,HR,HR/9,LOB%,BK,WP,ShO,Pitches,Balls,Strikes,NameASCII,PlayerId,MLBAMID
"Joey Krehbiel","BAL",2023,30,0,9.000001716614097,1.8000003433228193,0.8000001525879197,0,0,0,-0.04284676909446716,6,5,0,0,19,1,0,2,1,1,3.14,0.11764705882352941,0.09090909090909091,5,0.26315789,2.5,0.15789474,2,0,0,3.6000006866456387,0.10526316,5.055040702819889,4.769733103931951,0.25,1,1.8000003433228193,1,0,0,0,80,33,47,"Joey Krehbiel",13707,607216
"Cole Sulser","ARI",2023,33,0,6.750000402331376,6.750000402331376,1.5000000894069725,0,0,0,-0.1579768806695938,4,5.1,0,0,23,0,0,5,4,4,8.17,0.25,0.21428571428571427,4,0.17391304,1.33333333,0.04347826,3,0,0,5.062500301748532,0.13043478,8.317540661245602,5.302561204732707,0.25,2,3.375000201165688,0.76923077,0,0,0,84,38,46,"Cole Sulser",15256,642121
"Nick Hernandez","SDP",2023,28,0,15,12,2.3333333333333335,0,0,0,-0.09529896825551987,2,3,0,0,18,0,0,3,4,4,5.92,0.25,0.3333333333333333,5,0.27777778,1.25,0.05555556,4,0,2,12,0.22222222,10.255040359497071,8.126176031430562,0.428571428,1,3,0.65789474,0,0,0,81,35,46,"Nick Hernandez",19281,663321
"David Fry","CLE",2023,27,0,0,12.6,2.2,0,0,0,-0.18009358644485474,2,5,0,0,26,0,0,10,7,7,18.58,0.4,0.3181818181818182,0,0,0,-0.03846154,1,0,0,1.8,0.03846154,11.655040359497072,8.815095621347428,0.2,3,5.4,0.58823529,0,0,0,72,26,46,"David Fry",24934,681807
"McKinley Moore","PHI",2023,24,0,5.40000051498418,18.90000180244463,3.0000002861023223,0,0,0,-0.13694605231285095,3,3.1,0,0,21,0,0,5,7,7,6.24,0.35714285714285715,0.36363636363636365,2,0.0952381,0.4,-0.14285714,5,0,2,13.50000128746045,0.23809524,12.255041217804038,10.835068713310084,0.416666666,1,2.70000025749209,0.47169811,0,0,0,86,40,46,"McKinley Moore",25663,686842
"Matt Dermody","BOS",2023,32,0,2.25,6.75,1.25,0,0,0,-0.1747744083404541,1,4,1,0,17,0,1,4,3,3,10.3,0.26666666666666666,0.16666666666666666,1,0.05882353,1,0,1,0,1,2.25,0.05882353,10.75504035949707,5.9083921134471895,0.5,2,4.5,0.9375,0,0,0,76,31,45,"Matt Dermody",14844,571616
"Nick Nelson","PHI",2023,27,0,5.062500301748532,1.687500100582844,0.7500000447034862,0,0,0,-0.03499056398868561,1,5.1,0,0,20,1,0,2,1,1,4.9,0.1111111111111111,0.07142857142857142,3,0.15,1.5,0.05,2,0,0,3.375000201165688,0.1,5.692540504783401,4.805057721213541,0.533333333,1,1.687500100582844,1,0,0,0,69,24,45,"Nick Nelson",20153,656793
"Easton McGee","SEA",2023,25,1,2.70000025749209,0,0.30000002861023223,0,0,0,0.18541470170021057,1,6.2,1,0,22,0,0,1,0,0,3.04,0.047619047619047616,0.05263157894736842,2,0.09090909,2,0.04545455,1,0,0,1.350000128746045,0.04545455,3.105040345191955,4.841059852399301,0.47368421,0,0,1,0,0,0,64,19,45,"Easton McGee",22176,668834
"Owen White","TEX",2023,23,0,9,11.25,1.75,0,0,0,-0.14264893531799316,2,4,0,0,19,0,1,5,5,5,4.61,0.29411764705882354,0.2727272727272727,4,0.21052632,2,0.10526316,2,0,0,4.5,0.10526316,9.25504035949707,4.4083921134471895,0.5,2,4.5,0.47619048,0,0,0,68,23,45,"Owen White",22273,669391
"Spencer Howard","TEX",2023,26,0,5.40000051498418,10.80000102996836,2.1000002002716256,0,0,0,-0.09214411675930023,3,3.1,0,0,18,0,0,4,4,4,5.06,0.2857142857142857,0.2727272727272727,2,0.11111111,0.66666667,-0.05555556,3,0,1,8.10000077247627,0.16666667,9.555040960311947,8.63107402930581,0.5,1,2.70000025749209,0.60606061,0,0,0,81,36,45,"Spencer Howard",23252,675921
"Jackson Wolf","SDP",2023,24,0,1.8,5.4,1.4,0,0,0,0.10703037679195404,1,5,1,0,22,1,0,6,3,3,6.9,0.2857142857142857,0.3,1,0.04545455,1,0,1,0,0,1.8,0.04545455,3.4550403594970707,5.10839211344719,0.6,0,0,0.57142857,0,0,0,76,31,45,"Jackson Wolf",29832,680232
"Packy Naughton","STL",2023,27,0,9.000001716614097,0,0.6000001144409398,0,0,0,0.08226974308490753,4,5,0,0,17,0,0,2,0,0,2.88,0.125,0.18181818181818182,5,0.29411765,5,0.23529412,1,0,0,1.8000003433228193,0.05882353,1.8550400924682109,2.847051334049411,0.636363636,0,0,1,0,0,0,68,26,42,"Packy Naughton",23292,676050
"Daniel Castano","MIA",2023,28,0,12,21,3.3333333333333335,0,0,0,-0.12748873233795166,2,3,0,0,20,0,0,7,8,7,6.32,0.4117647058823529,0.45454545454545453,4,0.2,1.33333333,0.05,3,0,0,9,0.15,12.255040359497071,6.343959949413936,0.615384615,2,6,0.27777778,0,0,0,69,28,41,"Daniel Castano",19805,641447
"Cole Waites","SFG",2023,25,0,7.714286765273879,15.428573530547759,3.4285718956772797,0,0,0,0.0009845012100413442,3,2.1,0,0,15,0,0,6,5,4,7.44,0.46153846153846156,0.5454545454545454,2,0.13333333,1,0,2,0,0,7.714286765273879,0.13333333,4.11218333341639,5.529342172731919,0.545454545,0,0,0.375,0,0,0,65,24,41,"Cole Waites",25665,686972
"Sean Nolin","MIA",2023,33,0,6,18,3,0,0,0,-0.12141686677932739,1,3,0,0,18,0,0,7,6,6,14.95,0.4375,0.4166666666666667,2,0.11111111,1,0,2,0,0,6,0.11111111,12.588373692830405,7.779527785380681,0.357142857,2,6,0.48387097,0,0,0,63,23,40,"Sean Nolin",11341,543594
"Victor Mederos","LAA",2023,22,0,9,9,2.6666666666666665,0,0,0,-0.013147994875907898,3,3,0,0,17,0,0,5,3,3,4.77,0.38461538461538464,0.5,3,0.17647059,1,0,3,0,1,9,0.17647059,5.255040359497071,6.90839211344719,0.6,0,0,0.66666667,0,0,0,66,26,40,"Victor Mederos",31533,682989
"Alex Colomé","CHW",2023,34,0,6.000001907349239,6.000001907349239,1.6666671964858997,0,0,1,-0.17120932042598724,4,3,0,0,15,0,1,2,4,2,7.35,0.16666666666666666,0.1111111111111111,2,0.13333333,0.66666667,-0.06666667,3,0,0,9.000002861023859,0.2,9.25504226684631,5.4728249824951885,0.777777777,1,3.0000009536746197,0.27777778,1,0,0,63,25,38,"Alex Colome",6661,517008
"Geoff Hartlieb","MIA",2023,29,0,6.75,2.25,1.25,0,0,0,-0.04488341882824898,2,4,0,0,16,0,0,2,1,1,4.39,0.15384615384615385,0.1111111111111111,3,0.1875,1,0,3,0,0,6.75,0.1875,7.2550403594970705,6.485067990422249,0.3,1,2.25,1,0,0,0,66,28,38,"Geoff Hartlieb",19558,664129
"Orion Kerkering","PHI",2023,22,0,18,3,1.6666666666666667,0,1,0,0.10757165402173996,3,3,0,0,14,1,0,3,1,1,2.56,0.25,0.5,6,0.42857143,3,0.28571429,2,0,0,6,0.14285714,1.255040359497071,1.255040359497071,0.666666666,0,0,0.8,0,0,0,61,23,38,"Orion Kerkering",31776,689147
"Daniel Hudson","LAD",2023,36,0,15,0,1.6666666666666667,1,1,0,0.04915427416563034,3,3,0,0,14,0,0,2,0,0,2.25,0.18181818181818182,0.3333333333333333,5,0.35714286,1.66666667,0.14285714,3,0,0,9,0.21428571,2.9217070261637375,4.5750587801138565,0.5,0,0,1,0,0,0,64,27,37,"Daniel Hudson",7146,543339
"Nick Burdi","CHC",2023,30,0,12,9,2,0,0,0,0.01313527300953865,3,3,0,0,15,0,0,3,3,3,3,0.25,0.375,4,0.26666667,1.33333333,0.06666667,3,0,0,9,0.2,3.5883736928304044,6.343959949413936,0.25,0,0,0.5,0,1,0,58,21,37,"Nick Burdi",16074,595897
"Thomas Pannone","MIL",2023,29,0,13.500003218651585,6.750001609325793,2.250000536441931,0,1,0,0.09409710764884949,1,2.2,0,0,14,0,0,5,2,2,4.7,0.38461538461538464,0.5555555555555556,4,0.28571429,4,0.21428571,1,0,0,3.3750008046628963,0.07142857,1.380039912462128,3.8600681346721117,0.444444444,0,0,0.66666667,0,2,0,59,22,37,"Thomas Pannone",17281,623381
"Jonathan Bowlan","KCR",2023,26,0,9,3,1.6666666666666667,0,0,0,-0.03427553363144398,2,3,1,0,14,0,1,5,1,1,5.37,0.35714285714285715,0.4,3,0.21428571,3,0.21428571,0,0,0,0,0,5.588373692830404,4.010626616080603,0.272727272,1,3,1,0,0,0,56,19,37,"Jonathan Bowlan",24607,680742
"John McMillon","KCR",2023,25,0,18,2.25,0.25,0,0,0,0.07916152477264404,4,4,0,0,13,0,0,1,1,1,1.74,0.07692307692307693,0,8,0.61538462,8,0.61538462,0,0,0,0,0,2.5050403594970705,0.9083921134471895,0.2,1,2.25,1,0,0,0,55,19,36,"John McMillon",27942,669111
"Isiah Kiner-Falefa","NYY",2023,28,0,2.25,2.25,1,0,0,0,0.05865109711885452,4,4,0,0,16,0,0,4,1,1,6.95,0.25,0.26666666666666666,1,0.0625,1,0.0625,0,0,0,0,0,2.7550403594970705,6.888419744372368,0.2,0,0,0.75,0,0,0,51,16,35,"Isiah Kiner-Falefa",16512,643396
"José Rodríguez","SEA",2023,27,0,3,9,1.3333333333333333,0,0,0,0.011988993734121323,1,3,0,0,12,0,0,3,3,3,7.58,0.2727272727272727,0.3,1,0.08333333,1,0,1,0,0,3,0.08333333,3.5883736928304044,4.690608195463817,0.6,0,0,0.25,0,0,0,49,14,35,"Jose Rodriguez",17860,642578
"Carson Kelly","- - -",2023,28,0,3.3750008801000626,10.125002640300188,3.7500009778889583,0,0,0,-0.03491008095443249,3,2.2,0,0,18,0,0,9,3,3,11.14,0.5294117647058824,0.5333333333333333,1,0.05555556,1,0,1,0,0,3.3750008801000626,0.05555556,8.505041728541613,6.110068734928915,0.4375,1,3.3750008801000626,0.81395349,0,0,0,52,18,34,"Carson Kelly",13620,608348
"Vinny Nittoli","NYM",2023,32,0,7.363637640456744,2.454545880152248,1.0909092800676659,0,0,0,0.07327013462781906,3,3.2,0,0,15,0,0,4,1,1,2.67,0.2857142857142857,0.36363636363636365,3,0.2,3,0.2,0,0,1,0,0,2.4368583994463213,5.593257749746911,0.272727272,0,0,0.8,1,0,0,54,20,34,"Vinny Nittoli",16754,657697
"Tony Santillan","CIN",2023,26,0,2.70000025749209,2.70000025749209,2.70000025749209,0,0,0,-0.10352636873722076,3,3.1,0,0,18,1,0,4,1,1,12.49,0.3076923076923077,0.3333333333333333,1,0.05555556,0.2,-0.22222222,5,1,0,13.50000128746045,0.27777778,7.1550407314300895,8.64305745189353,0.272727272,0,0,0.88888889,0,0,0,59,26,33,"Tony Santillan",19926,663574
"Alex Speas","TEX",2023,25,0,18.00000858307294,13.500006437304705,3.5000016689308495,0,1,1,-0.08207959681749344,3,2,0,0,12,0,2,2,3,3,7.73,0.2857142857142857,0.6666666666666666,4,0.33333333,0.8,-0.08333333,5,1,0,22.500010728841175,0.41666667,6.75504202842792,8.408394570757967,0,0,0,0.57142857,0,1,0,65,32,33,"Alex Speas",21859,666208
"Austin Hedges","TEX",2023,30,0,2.454545880152248,4.909091760304496,1.3636366000845823,0,0,0,-0.042197808623313904,4,3.2,0,0,16,0,0,5,2,2,3.14,0.3333333333333333,0.3076923076923077,1,0.0625,1,0.0625,0,0,1,0,0,7.073222839733901,8.03690960851483,0.071428571,1,2.454545880152248,0.86956522,0,0,0,51,19,32,"Austin Hedges",12976,595978
"Jake Wong","CIN",2023,26,0,0,9,3,0,0,0,-0.012612788937985897,1,3,0,0,15,0,0,6,3,3,7.68,0.5,0.5,0,0,0,-0.2,3,0,0,9,0.2,6.255040359497071,7.357274862130483,0.666666666,0,0,0.66666667,0,0,0,57,25,32,"Jake Wong",23095,673858
"Anthony Veneziano","KCR",2023,25,0,3.8571433826369397,0,1.7142859478386399,0,0,1,0.010203179903328419,2,2.1,0,0,12,0,0,2,2,0,6.73,0.2,0.2222222222222222,1,0.08333333,0.5,-0.08333333,2,0,0,7.714286765273879,0.16666667,4.96932630733571,8.512223405624532,0.222222222,0,0,0.5,0,0,0,55,23,32,"Anthony Veneziano",27453,685107
"Alek Jacob","SDP",2023,25,0,15.000004768373097,0,0.33333343929717996,0,0,0,0.08111724257469177,3,3,0,0,10,0,0,0,0,0,0.7,0,0,5,0.5,5,0.4,1,0,0,3.0000009536746197,0.1,0.9217062844168109,1.4728237109290288,0.75,0,0,1,0,0,0,47,15,32,"Alek Jacob",29628,689690
"Jake Faria","BOS",2023,29,0,13.5,22.5,4,0,0,0,-0.018915727734565735,1,2,0,0,14,0,0,4,5,5,5.2,0.4,0.5714285714285714,3,0.21428571,0.75,-0.07142857,4,0,0,18,0.28571429,6.2550403594970705,9.561743867397308,0.142857142,0,0,0.375,0,0,0,65,34,31,"Jake Faria",13699,607188
"Alec Burleson","STL",2023,24,0,5.400002059937309,21.600008239749236,4.800001831055386,0,0,0,-0.04866793751716614,2,1.2,0,0,13,0,0,8,4,4,13.91,0.6153846153846154,0.6363636363636364,1,0.07692308,1,0.07692308,0,0,0,0,0,9.855042877198226,6.023085624902826,0.333333333,1,5.400002059937309,0.60606061,0,0,0,45,15,30,"Alec Burleson",27615,676475
"T.J. McFarland","NYM",2023,34,0,10.800004119874618,5.400002059937309,3.0000011444096164,0,0,0,-0.004327824339270592,3,1.2,0,0,11,0,1,4,2,1,4.73,0.4444444444444444,0.5714285714285714,2,0.18181818,2,0.09090909,1,0,1,5.400002059937309,0.09090909,4.455040817260917,4.455040817260917,0.714285714,0,0,0.66666667,0,0,0,51,22,29,"T.J. McFarland",3237,519008
"Yacksel Ríos","OAK",2023,30,0,10.800004119874618,37.800014419561165,5.400002059937309,0,0,0,-0.14745301008224487,3,1.2,0,0,14,0,0,3,7,7,9.35,0.375,0.4,2,0.14285714,0.33333333,-0.28571429,6,0,0,32.40001235962386,0.42857143,19.455046539309,14.631077856221196,0.333333333,1,5.400002059937309,0.26315789,0,2,0,62,33,29,"Yacksel Rios",15007,605441
"Danny Mendick","NYM",2023,29,0,0,36.00001716614588,4.500002145768235,0,0,0,-0.10957349836826324,2,2,0,0,15,0,0,9,8,8,7.63,0.6,0.5384615384615384,0,0,0,0,0,0,0,0,0,16.255046558383082,10.695126799982281,0.066666666,2,9.00000429153647,0.16129032,0,0,0,38,9,29,"Danny Mendick",18889,664901
"Edwin Uceta","NYM",2023,25,0,9,0,0.6666666666666666,0,0,0,0.0023623788729310036,1,3,0,0,11,0,0,0,0,0,3.33,0,0,3,0.27272727,1.5,0.09090909,2,0,1,6,0.18181818,4.255040359497071,5.90839211344719,0.4,0,0,1,0,0,0,51,22,29,"Edwin Uceta",20539,670955
"Elvin Rodriguez","TBR",2023,25,0,13.50000128746045,0,0,0,0,0,0.18931908905506134,1,3.1,0,0,10,0,0,0,0,0,0.72,0,0,5,0.5,5,0.5,0,0,0,0,0,0.25504007339474866,1.7430567938581887,0.2,0,0,1,0,0,0,47,18,29,"Elvin Rodriguez",20962,660730
"Kyle Leahy","STL",2023,26,0,10.800011072170165,21.60002214434033,5.400005536085082,0,0,1,-0.23476958274841309,3,1.2,0,0,15,0,1,4,4,4,18.47,0.4444444444444444,0.5,2,0.13333333,0.4,-0.2,5,0,1,27.00002768042541,0.33333333,19.455056967752316,14.631085179327183,0.428571428,1,5.400005536085082,0.69767442,0,0,0,58,29,29,"Kyle Leahy",24763,681517
"Tucker Barnhart","CHC",2023,32,0,0,2.25,1.75,0,0,0,0.024380998685956,4,4,0,0,19,0,0,7,1,1,9.46,0.3684210526315789,0.3684210526315789,0,0,0,0,0,0,0,0,0,3.2550403594970705,5.735067990422249,0.47368421,0,0,0.85714286,0,0,0,42,14,28,"Tucker Barnhart",10200,571466
"Reyes Moronta","LAA",2023,30,0,13.500014081612017,6.750007040806008,5.250005476182451,0,0,0,-0.13808003067970276,2,1.1,0,0,11,0,0,4,1,1,15.59,0.5,0.6,2,0.18181818,0.66666667,-0.09090909,3,0,0,20.250021122418026,0.27272727,16.75505444110909,9.485074488854245,0.166666666,1,6.750007040806008,1,0,1,0,48,20,28,"Reyes Moronta",14966,606625
"Luke Raley","TBR",2023,28,0,3.3750008046628963,30.375007241966067,4.125000983476873,0,0,0,-0.1114034652709961,2,2.2,0,0,19,0,0,11,9,9,23.46,0.5789473684210527,0.5625,1,0.05263158,1,0.05263158,0,0,0,0,0,12.255042505264793,6.2250825139980694,0.277777777,2,6.750001609325793,0.24390244,0,0,0,41,13,28,"Luke Raley",19354,670042
"Guillo Zuñiga","STL",2023,24,0,18,4.5,1,0,0,0,0.06338298320770264,2,2,0,0,8,0,0,2,1,1,3.23,0.25,0.5,4,0.5,4,0.5,0,0,0,0,0,-0.7449596405029295,0.9083921134471895,0,0,0,0.5,0,0,0,43,16,27,"Guillo Zuniga",19588,670871
"Thyago Vieira","MIL",2023,30,0,6,0,0.3333333333333333,0,0,0,0.059044335037469864,2,3,0,0,10,0,1,0,1,0,3.93,0,0,2,0.2,2,0.1,1,0,0,3,0.1,2.9217070261637375,5.67729328274727,0.142857142,0,0,0,0,0,0,36,10,26,"Thyago Vieira",14510,600986
"Jace Peterson","OAK",2023,33,0,4.5,9,3,0,0,0,-0.09696779400110245,2,2,0,0,12,0,0,3,2,2,22.46,0.3333333333333333,0.2857142857142857,1,0.08333333,0.33333333,-0.16666667,3,0,0,13.5,0.25,13.25504035949707,11.715095621347427,0,1,4.5,0.86956522,0,0,0,43,18,25,"Jace Peterson",12325,607054
"Jose Herrera","ARI",2023,26,0,0,9,2,0,0,0,0.011742547154426575,2,2,0,0,10,0,0,4,2,2,3.61,0.4,0.4,0,0,0,0,0,0,0,0,0,3.2550403594970705,5.735067990422249,0.4,0,0,0.5,0,0,0,38,13,25,"Jose Herrera",17040,645444
"José Lopez","TBR",2023,24,0,9,4.5,2,0,0,0,0.02974231354892254,1,2,0,0,10,0,0,3,1,1,5.7,0.3333333333333333,0.42857142857142855,2,0.2,2,0.1,1,0,0,4.5,0.1,2.7550403594970705,5.235067990422249,0.285714285,0,0,0.75,0,0,0,51,26,25,"Jose Lopez",22982,673111
"Randy Wynne","CIN",2023,30,0,0,3.8571433826369397,1.7142859478386399,0,0,0,0.006643617991358042,1,2.1,0,0,11,0,1,3,1,1,13.42,0.3,0.3,0,0,0,-0.09090909,1,0,0,3.8571433826369397,0.09090909,4.54075482037605,6.666493079349344,0.3,0,0,0.75,0,1,0,34,9,25,"Randy Wynne",25804,691094
"Eduardo Escobar","LAA",2023,34,0,0,2.454545880152248,0.8181819600507494,0,0,0,0.0033291373401880264,3,3.2,0,0,16,0,0,2,2,1,3.02,0.14285714285714285,0.14285714285714285,0,0,0,-0.0625,1,0,1,2.454545880152248,0.0625,4.89140427959857,6.6950610511989055,0.642857142,0,0,0.5,0,0,0,44,20,24,"Eduardo Escobar",6153,500871
"Josh Harrison","PHI",2023,35,0,0,27.000010299686547,6.000002288819233,0,0,0,-0.019218923524022102,2,1.2,0,0,15,0,0,8,5,5,15.22,0.6153846153846154,0.6153846153846154,0,0,0,-0.13333333,2,0,0,10.800004119874618,0.13333333,6.85504173278861,9.831076025165812,0.153846153,0,0,0.5,0,0,0,44,20,24,"Josh Harrison",8202,543281
"Michael Mariot","CIN",2023,34,0,6.750001609325793,3.3750008046628963,1.8750004470349424,0,0,0,-0.06299150735139847,1,2.2,0,0,13,0,0,4,1,1,5.77,0.3333333333333333,0.3333333333333333,2,0.15384615,2,0.07692308,1,0,0,3.3750008046628963,0.07692308,7.755041432380932,5.360068492300066,0.3,1,3.3750008046628963,1,0,0,0,41,17,24,"Michael Mariot",10835,592527
"Nicky Lopez","ATL",2023,28,0,0,7.714286765273879,2.57142892175796,0,0,0,-0.08690406382083893,2,2.1,0,0,13,0,0,4,2,2,8.32,0.36363636363636365,0.3,0,0,0,-0.15384615,2,0,0,7.714286765273879,0.15384615,11.39789861173061,10.077945799201617,0.363636363,1,3.8571433826369397,0.86956522,0,0,0,42,18,24,"Nicky Lopez",19339,670032
"Konnor Pilkington","CLE",2023,25,0,9,0,1,0,0,0,0.019789572805166245,1,2,0,0,8,0,0,1,0,0,2.5,0.14285714285714285,0.2,2,0.25,2,0.125,1,0,0,4.5,0.125,2.7550403594970705,5.235067990422249,0.4,0,0,1,0,0,0,40,16,24,"Konnor Pilkington",21453,663455
"Carlos Pérez","OAK",2023,32,0,0,10.800004119874618,3.6000013732915397,0,0,0,-0.09318402409553528,2,1.2,0,0,10,0,0,4,2,2,18.92,0.5,0.42857142857142855,0,0,0,-0.2,2,0,0,10.800004119874618,0.2,14.655044708253612,10.823087455958213,0.125,1,5.400002059937309,0.86956522,0,0,0,42,19,23,"Carlos Perez",10642,542208
"Shane Greene","CHC",2023,34,0,9,0,1.3333333333333333,0,0,0,0.019146893173456192,2,3,0,0,12,0,0,2,0,0,3.45,0.2,0.2857142857142857,3,0.25,1.5,0.08333333,2,0,0,6,0.16666667,3.255040359497071,4.357274862130484,0.571428571,0,0,1,0,0,0,42,19,23,"Shane Greene",10756,572888
"Alec Mills","CIN",2023,31,0,0,18,5,0,0,0,-0.09867866337299347,1,1,0,0,10,0,0,4,5,2,10.11,0.5,0.42857142857142855,0,0,0,-0.1,1,0,1,9,0.1,22.25504035949707,12.561743867397308,0.75,1,9,0.2173913,0,1,0,40,17,23,"Alec Mills",13834,621219
"Mike Ford","SEA",2023,30,0,0,18,3,0,0,0,-0.14049530029296875,2,2,0,0,12,0,0,5,4,4,30.79,0.45454545454545453,0.3333333333333333,0,0,0,-0.08333333,1,0,0,4.5,0.08333333,17.75504035949707,10.541771498322486,0.272727272,2,9,0.625,0,0,0,42,19,23,"Mike Ford",15585,645801
"Josh Rojas","ARI",2023,29,0,4.5,18,3.5,0,0,0,0.00650986609980464,2,2,0,0,13,0,0,6,4,4,12.05,0.5,0.5454545454545454,1,0.07692308,1,0,1,0,0,4.5,0.07692308,3.7550403594970705,7.0617438673973085,0.181818181,0,0,0.42857143,0,0,0,36,13,23,"Josh Rojas",19734,668942
"Caleb Boushley","MIL",2023,29,0,19.2857169131847,3.8571433826369397,1.28571446087898,0,0,1,-0.06675301492214203,1,2.1,0,0,10,1,0,1,1,1,4.04,0.125,0,5,0.5,2.5,0.3,2,1,0,7.714286765273879,0.2,7.11218374213401,2.9579132509739594,0.333333333,1,3.8571433826369397,1,0,1,0,38,15,23,"Caleb Boushley",19736,676961
"Kody Clemens","PHI",2023,27,0,3.375002313406861,3.375002313406861,2.6250017993164474,0,0,0,-0.01873934455215931,4,2.2,0,0,15,0,0,4,1,1,8.27,0.3333333333333333,0.36363636363636365,1,0.06666667,0.33333333,-0.13333333,3,0,0,10.125006940220583,0.2,5.880042158813518,7.740064156965833,0.272727272,0,0,0.85714286,0,0,0,41,18,23,"Kody Clemens",20572,665019
"Miguel Rojas","LAD",2023,34,0,0,6,1.3333333333333333,0,0,0,-0.012284119613468647,3,3,0,0,14,0,0,3,2,2,3.11,0.25,0.25,0,0,0,-0.07142857,1,0,1,3,0.07142857,5.255040359497071,8.010626616080602,0.5,0,0,0.6,0,0,0,37,17,20,"Miguel Rojas",7802,500743
"Hanser Alberto","CHW",2023,30,0,5.400002059937309,21.600008239749236,4.2000016021734625,0,0,0,-0.051719922572374344,2,1.2,0,0,12,0,0,6,4,4,12.05,0.5454545454545454,0.5555555555555556,1,0.08333333,1,0,1,0,0,5.400002059937309,0.08333333,11.655043563843996,7.823086311548597,0.3,1,5.400002059937309,0.53571429,0,0,0,33,13,20,"Hanser Alberto",11902,593643
"Brad Miller","TEX",2023,33,0,0,13.5,2,0,0,0,-0.08069078624248505,1,2,0,0,9,0,0,2,3,3,9.23,0.2857142857142857,0.16666666666666666,0,0,0,-0.22222222,2,0,0,9,0.22222222,12.75504035949707,8.735067990422248,0.428571428,1,4.5,0.38461538,0,0,0,39,19,20,"Brad Miller",12775,543543
"Pablo Reyes","BOS",2023,29,0,0,4.5,3.5,0,0,0,-0.051856234669685364,2,2,0,0,13,0,0,3,1,1,8.79,0.3333333333333333,0.3333333333333333,0,0,0,-0.30769231,4,0,0,18,0.30769231,9.25504035949707,10.908392113447189,0.666666666,0,0,0.85714286,0,1,0,44,24,20,"Pablo Reyes",16357,622569
"Jason Vosler","CIN",2023,29,0,0,4.5,2.5,0,0,0,0.037627723067998886,2,2,0,0,11,0,0,5,1,1,1.38,0.45454545454545453,0.45454545454545453,0,0,0,0,0,0,0,0,0,3.2550403594970705,8.215095621347427,0.363636363,0,0,0.8,0,0,0,25,5,20,"Jason Vosler",16686,613564
"Yoendrys Gómez","NYY",2023,23,0,18,0,0.5,0,0,0,0.04277625307440758,1,2,0,0,8,0,0,1,0,0,2.21,0.14285714285714285,0.3333333333333333,4,0.5,4,0.5,0,0,1,0,0,0.7550403594970705,1.58171623647213,0.333333333,0,0,1,0,0,0,31,11,20,"Yoendrys Gomez",22872,672782
"Tyler Duffey","CHC",2023,32,0,13.5,4.5,0.5,0,0,0,-0.007616076152771711,1,2,0,0,7,0,0,1,1,1,3.45,0.14285714285714285,0,3,0.42857143,3,0.42857143,0,0,0,0,0,6.7550403594970705,3.5617438673973085,0,1,4.5,1,0,0,0,31,12,19,"Tyler Duffey",13758,608648
"Jake Reed","LAD",2023,30,0,13.500014081612017,81.0000844896721,9.000009387741345,0,0,0,-0.07825007289648056,1,0.2,0,0,7,0,0,5,6,6,14.34,0.8333333333333334,1,1,0.14285714,1,0,1,0,0,13.500014081612017,0.14285714,24.255062264226872,9.715102359717191,0.6,1,13.500014081612017,0,0,0,0,29,10,19,"Jake Reed",16209,596082
"Mike Brosseau","MIL",2023,29,0,0,3.8571433826369397,0.8571429739193199,0,0,0,-0.06939065456390381,3,2.1,0,0,9,0,0,1,1,1,9.18,0.125,0,0,0,0,-0.11111111,1,0,0,3.8571433826369397,0.11111111,10.112184150851629,7.375072499007108,0.5,1,3.8571433826369397,1,0,0,0,30,11,19,"Mike Brosseau",19683,670712
"Alan Trejo","COL",2023,27,0,4.5,13.5,2,0,0,0,-0.10195931047201157,2,2,0,0,10,0,0,4,3,3,11.07,0.4,0.2857142857142857,1,0.1,1,0.1,0,0,0,0,0,15.25504035949707,8.041771498322486,0.222222222,2,9,0.83333333,0,0,0,25,6,19,"Alan Trejo",20056,676701
"Prelander Berroa","SEA",2023,23,0,16.20000617981193,0,1.8000006866457698,0,1,0,-0.01558228861540556,2,1.2,0,0,8,0,0,0,0,0,4.07,0,0,3,0.375,1,0,3,0,0,16.20000617981193,0.375,5.05504104614284,6.0470524769352405,0.5,0,0,1,0,1,0,41,22,19,"Prelander Berroa",22932,672860
